website,website category,similarweb global rank,global monthly visits,company name,company country,company state,company city,company phone,company revenue range,company employee range,emails,number of emails
tradablebits.com,computer & electronics > software,154533,160000,tradable bits,canada,bc,vancouver,(604) 560-9211,0 - 1m,10-jan,info@tradablebits.com,7
tradablebits.com,computer & electronics > software,154533,160000,tradable bits,canada,bc,vancouver,(604) 560-9211,0 - 1m,10-jan,sales@tradablebits.com,7
tradablebits.com,computer & electronics > software,154533,160000,tradable bits,canada,bc,vancouver,(604) 560-9211,0 - 1m,10-jan,jobs@tradablebits.com,7
tradablebits.com,computer & electronics > software,154533,160000,tradable bits,canada,bc,vancouver,(604) 560-9211,0 - 1m,10-jan,20support@tradablebits.com,7
tradablebits.com,computer & electronics > software,154533,160000,tradable bits,canada,bc,vancouver,(604) 560-9211,0 - 1m,10-jan,hello@tradablebits.com,7
tradablebits.com,computer & electronics > software,154533,160000,tradable bits,canada,bc,vancouver,(604) 560-9211,0 - 1m,10-jan,support@tradablebits.com,7
productivityist.com,business & industry,231413,140000,productivityist,canada,bc,victoria,,0 - 1m,10-jan,info@productivityist.com,3
productivityist.com,business & industry,231413,140000,productivityist,canada,bc,victoria,,0 - 1m,10-jan,sales@productivityist.com,3
jaimonvoyage.com,travel > accommodation & hotels,268610,80000,jaimonvoyage.com,canada,qubec,trois rivires,,10m - 50m,50 - 200,relationsclientele@jaimonvoyage.com,2
cornwallseawaynews.com,news & media,445119,70000,seaway news,canada,on,cornwall,(613) 933-0014,1m - 10m,oct-50,diane@cornwallseawaynews.com,2
addison-electronique.com,shopping,223787,70000,addison lectronique,canada,qc,montral,,10m - 50m,50 - 200,info@addison-electronique.com,4
addison-electronique.com,shopping,223787,70000,addison lectronique,canada,qc,montral,,10m - 50m,50 - 200,rh@addison-electronique.com,4
addison-electronique.com,shopping,223787,70000,addison lectronique,canada,qc,montral,,10m - 50m,50 - 200,commande@addison-electronique.com,4
helphub.me,unknown,290103,65000,help hub,canada,bc,vancouver,8668101020,0 - 1m,10-jan,info@helphub.me,3
genia.com,games > online,407573,65000,genia,canada,qubec,qubec,,1m - 10m,oct-50,contact@genia.com,2
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,britz@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,info@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,lodging@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,jennifer@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,hr@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,sales@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,craftvendors@shambhalamusicfestival.com,9
shambhalamusicfestival.com,arts & entertainment > music & audio,299644,60000,shambhala music festival,canada,british columbia,nelson,,1m - 10m,oct-50,foodvendors@shambhalamusicfestival.com,9
tentree.com,arts & entertainment,309926,60000,tentree,canada,saskatchewan,regina,,1m - 10m,oct-50,info@tentree.com,2
equals6.com,career & education,329594,45000,equals 6.com,canada,ns,halifax,1-877-647-3356,1m - 10m,oct-50,contact@equals6.com,6
equals6.com,career & education,329594,45000,equals 6.com,canada,ns,halifax,1-877-647-3356,1m - 10m,oct-50,advertising@equals6.com,6
equals6.com,career & education,329594,45000,equals 6.com,canada,ns,halifax,1-877-647-3356,1m - 10m,oct-50,careers@equals6.com,6
equals6.com,career & education,329594,45000,equals 6.com,canada,ns,halifax,1-877-647-3356,1m - 10m,oct-50,info@equals6.com,6
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,billings@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,evan@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,neil@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,tips@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,sales@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,julie@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,aaron@ptbocanada.com,9
ptbocanada.com,arts & entertainment,663975,45000,ptbo canada,canada,on,peterborough,,0 - 1m,10-jan,feedback@ptbocanada.com,9
navut.com,unknown,395293,40000,navut,canada,quebec,montreal,514 653 8583,0 - 1m,10-jan,info@navut.com,3
getneptune.com,unknown,470149,40000,neptune computer inc.,canada,quebec,montreal,,0 - 1m,10-jan,info@neptunepine.com,6
getneptune.com,unknown,470149,40000,neptune computer inc.,canada,quebec,montreal,,0 - 1m,10-jan,careers@getneptune.com,6
getneptune.com,unknown,470149,40000,neptune computer inc.,canada,quebec,montreal,,0 - 1m,10-jan,hello@getneptune.com,6
getneptune.com,unknown,470149,40000,neptune computer inc.,canada,quebec,montreal,,0 - 1m,10-jan,enterprise@getneptune.com,6
getneptune.com,unknown,470149,40000,neptune computer inc.,canada,quebec,montreal,,0 - 1m,10-jan,press@getneptune.com,6
bookmob.ca,shopping,373402,35000,book mob.ca,canada,ontario,toronto,1-888-768-8398,0 - 1m,10-jan,buyback@bookmob.ca,10
bookmob.ca,shopping,373402,35000,book mob.ca,canada,ontario,toronto,1-888-768-8398,0 - 1m,10-jan,20service@bookmob.ca,10
bookmob.ca,shopping,373402,35000,book mob.ca,canada,ontario,toronto,1-888-768-8398,0 - 1m,10-jan,reminder@bookmob.ca,10
benny-co.com,food & drink > restaurants & delivery,517697,35000,benny&co.,canada,qc,montreal,,200m - 1b,"1,000 - 5,000",support@benny-co.com,3
benny-co.com,food & drink > restaurants & delivery,517697,35000,benny&co.,canada,qc,montreal,,200m - 1b,"1,000 - 5,000",commentaire@benny-co.com,3
minitrade.ca,shopping > clothing,380395,30000,minitrade,canada,,montreal,855-363-6464,1m - 10m,oct-50,contact@minitrade.ca,2
gsoft.com,business & industry,574740,30000,gerry's softlogic pakistan,canada,qubec,montral,,50m - 100m,200 - 500,marketing@gsoft.com,2
frontech.ca,shopping,985774,30000,frontech solutions inc.,canada,alberta,edmonotn,,0 - 1m,10-jan,boris@frontech.ca,3
frontech.ca,shopping,985774,30000,frontech solutions inc.,canada,alberta,edmonotn,,0 - 1m,10-jan,info@frontech.ca,3
paulacasey.ca,business & industry > real estate,414506,30000,paula,canada,on,newmarket,800-361-6683,1m - 10m,10-jan,paula@paulacasey.ca,2
e-know.ca,news & media,858645,25000,e know east kootenay news online weekly,canada,bc,cranbrook,,0 - 1m,10-jan,sales@e-know.ca,3
e-know.ca,news & media,858645,25000,e know east kootenay news online weekly,canada,bc,cranbrook,,0 - 1m,10-jan,editor@e-know.ca,3
pioneerloghomesofbc.com,business & industry > construction & maintenance,522072,25000,"far west log & timber, inc.",canada,bc,williams lake,,10m - 50m,50 - 200,rocky@pioneerloghomesofbc.com,6
pioneerloghomesofbc.com,business & industry > construction & maintenance,522072,25000,"far west log & timber, inc.",canada,bc,williams lake,,10m - 50m,50 - 200,sales@pioneerloghomesofbc.com,6
pioneerloghomesofbc.com,business & industry > construction & maintenance,522072,25000,"far west log & timber, inc.",canada,bc,williams lake,,10m - 50m,50 - 200,hr@pioneerloghomesofbc.com,6
pioneerloghomesofbc.com,business & industry > construction & maintenance,522072,25000,"far west log & timber, inc.",canada,bc,williams lake,,10m - 50m,50 - 200,glenda@pioneerloghomesofbc.com,6
pioneerloghomesofbc.com,business & industry > construction & maintenance,522072,25000,"far west log & timber, inc.",canada,bc,williams lake,,10m - 50m,50 - 200,mike@pioneerloghomesofbc.com,6
tattoohero.com,beauty & fitness > bodyart,660698,25000,tattoo hero,canada,,ottawa,,1m - 10m,10-jan,hello@tattoohero.com,3
schmutzie.com,people & society,1192353,20000,schmutzie.com,canada,saskatchewan,regina,,0 - 1m,10-jan,elanmorgan@schmutzie.com,2
espro.ca,business & industry,1024924,20000,espro inc.,canada,bc,vancouver,,0 - 1m,10-jan,info@espro.ca,3
espro.ca,business & industry,1024924,20000,espro inc.,canada,bc,vancouver,,0 - 1m,10-jan,sales@espro.ca,3
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,support@wildtv.ca,8
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,addirect@wildtv.ca,8
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,info@wildtv.ca,8
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,cancellations@wildtv.ca,8
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,careers@wildtv.ca,8
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,onlinestore@wildtv.ca,8
wildtv.ca,recreation & hobbies > outdoors,871749,20000,wild tv inc.,canada,alberta,edmonton,,1m - 10m,oct-50,producers@wildtv.ca,8
giveffect.org,unknown,962470,20000,giveffect (@giveffect),canada,on,toronto,,0 - 1m,10-jan,contact@giveffect.org,2
crowdbabble.com,unknown,551246,20000,crowdbabble,canada,,richmond hill,4167862333,0 - 1m,10-jan,team@crowdbabble.com,6
crowdbabble.com,unknown,551246,20000,crowdbabble,canada,,richmond hill,4167862333,0 - 1m,10-jan,sales@crowdbabble.com,6
crowdbabble.com,unknown,551246,20000,crowdbabble,canada,,richmond hill,4167862333,0 - 1m,10-jan,info@crowdbabble.com,6
crowdbabble.com,unknown,551246,20000,crowdbabble,canada,,richmond hill,4167862333,0 - 1m,10-jan,press@crowdbabble.com,6
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,jaboucher@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,info@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,syvezina@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,placement@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,cagirard2@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,richard.blouin@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,malaurendeau@osullivan-quebec.qc.ca,9
osullivan-quebec.qc.ca,career & education > education,630953,20000,collge o'sullivan de qubec,canada,qubec,qubec,418-529-3355,10m - 50m,50 - 200,info_artmerik@osullivan-quebec.qc.ca,9
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",dthomson@hardrockcasinovancouver.com,8
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",seastman@hardrockcasinovancouver.com,8
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",sstenner@hardrockcasinovancouver.com,8
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",jmoe@hardrockcasinovancouver.com,8
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",gdefazio@hardrockcasinovancouver.com,8
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",webmaster@hardrockcasinovancouver.com,8
hardrockcasinovancouver.com,unknown,855181,20000,hard rock casino vancouver,canada,bc,coquitlam,604-523-6888,100m - 200m,"500 - 1,000",cshearer@hardrockcasinovancouver.com,8
thinkcommunications.ca,internet & telecom,914307,15000,think communications inc.,canada,bc,victoria,,1m - 10m,oct-50,support@thinkcommunications.ca,6
thinkcommunications.ca,internet & telecom,914307,15000,think communications inc.,canada,bc,victoria,,1m - 10m,oct-50,accounts@thinkcommunications.ca,6
thinkcommunications.ca,internet & telecom,914307,15000,think communications inc.,canada,bc,victoria,,1m - 10m,oct-50,sales@thinkcommunications.ca,6
thinkcommunications.ca,internet & telecom,914307,15000,think communications inc.,canada,bc,victoria,,1m - 10m,oct-50,training@thinkcommunications.ca,6
thinkcommunications.ca,internet & telecom,914307,15000,think communications inc.,canada,bc,victoria,,1m - 10m,oct-50,lharrington@thinkcommunications.ca,6
golfavenue.ca,sports > golf,663333,15000,golf avenue,canada,quebec,saint laurent,1-888-908-5994,1m - 10m,oct-50,help@golfavenue.ca,3
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,ron@carbonation.com,8
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,service@carbonation.com,8
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,neil@carbonation.com,8
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,carbon-ott@carbonation.com,8
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,carbon-kw@carbonation.com,8
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,sales@carbonation.com,8
carbonation.com,computer & electronics,1085518,15000,carbon computing,canada,on,toronto,1-866-535-1999,1m - 10m,oct-50,sales-kw@carbonation.com,8
jacknifedesign.com,unknown,1097843,15000,jacknife,canada,on,toronto,,1m - 10m,oct-50,hello@jacknifedesign.com,7
jacknifedesign.com,unknown,1097843,15000,jacknife,canada,on,toronto,,1m - 10m,oct-50,promo@jacknifedesign.com,7
jacknifedesign.com,unknown,1097843,15000,jacknife,canada,on,toronto,,1m - 10m,oct-50,genevieve@jacknifedesign.com,7
jacknifedesign.com,unknown,1097843,15000,jacknife,canada,on,toronto,,1m - 10m,oct-50,careers@jacknifedesign.com,7
jacknifedesign.com,unknown,1097843,15000,jacknife,canada,on,toronto,,1m - 10m,oct-50,amy@jacknifedesign.com,7
jacknifedesign.com,unknown,1097843,15000,jacknife,canada,on,toronto,,1m - 10m,oct-50,marawan@jacknifedesign.com,7
projetmontreal.org,law & government > government,1518976,10000,projet montral,canada,qubec,montral,,0 - 1m,10-jan,craig.sauve@projetmontreal.org,2
aneliteresume.com,career & education > jobs & employment,1759461,10000,elite resumes,canada,ontario,oakville,toll free1-866-773-7863 www.aneliteresume.com or www.anamericanresume.com,0 - 1m,10-jan,martin@aneliteresume.com,2
swbooster.com,news & media,1767666,10000,swbooster,canada,sk,swift current,,1m - 10m,oct-50,boosterclassified@swbooster.com,5
swbooster.com,news & media,1767666,10000,swbooster,canada,sk,swift current,,1m - 10m,oct-50,boosternews@swbooster.com,5
swbooster.com,news & media,1767666,10000,swbooster,canada,sk,swift current,,1m - 10m,oct-50,msoper@swbooster.com,5
swbooster.com,news & media,1767666,10000,swbooster,canada,sk,swift current,,1m - 10m,oct-50,sanderson@swbooster.com,5
sendage.com,recreation & hobbies > climbing,1099069,10000,sendage climbing,canada,bc,north vancouver,,0 - 1m,10-jan,info@sendage.com,3
sendage.com,recreation & hobbies > climbing,1099069,10000,sendage climbing,canada,bc,north vancouver,,0 - 1m,10-jan,support@sendage.com,3
unata.com,business & industry,1186761,10000,unata,canada,ontario,toronto,,1m - 10m,oct-50,contact@unata.com,8
unata.com,business & industry,1186761,10000,unata,canada,ontario,toronto,,1m - 10m,oct-50,buenosairestur@unata.com,8
unata.com,business & industry,1186761,10000,unata,canada,ontario,toronto,,1m - 10m,oct-50,info@unata.com,8
unata.com,business & industry,1186761,10000,unata,canada,ontario,toronto,,1m - 10m,oct-50,media@unata.com,8
unata.com,business & industry,1186761,10000,unata,canada,ontario,toronto,,1m - 10m,oct-50,madeline@unata.com,8
unata.com,business & industry,1186761,10000,unata,canada,ontario,toronto,,1m - 10m,oct-50,jobs@unata.com,8
donovanmedical.com,unknown,1889848,10000,donovan medical,canada,ontario,toronto,416 921 4247,0 - 1m,10-jan,resilience@donovanmedical.com,3
donovanmedical.com,unknown,1889848,10000,donovan medical,canada,ontario,toronto,416 921 4247,0 - 1m,10-jan,office@donovanmedical.com,3
silverstringmedia.com,arts & entertainment,1482314,10000,silverstring media inc.,canada,bc,vancouver,778-558-8331,0 - 1m,10-jan,contact@silverstringmedia.com,6
silverstringmedia.com,arts & entertainment,1482314,10000,silverstring media inc.,canada,bc,vancouver,778-558-8331,0 - 1m,10-jan,andrew@silverstringmedia.com,6
silverstringmedia.com,arts & entertainment,1482314,10000,silverstring media inc.,canada,bc,vancouver,778-558-8331,0 - 1m,10-jan,lucas@silverstringmedia.com,6
silverstringmedia.com,arts & entertainment,1482314,10000,silverstring media inc.,canada,bc,vancouver,778-558-8331,0 - 1m,10-jan,danniele@silverstringmedia.com,6
silverstringmedia.com,arts & entertainment,1482314,10000,silverstring media inc.,canada,bc,vancouver,778-558-8331,0 - 1m,10-jan,communications@silverstringmedia.com,6
baddogtheatre.com,arts & entertainment > performing arts,1331587,10000,bad dog theatre,canada,on,toronto,416-491-3115,1m - 10m,oct-50,production@baddogtheatre.com,5
baddogtheatre.com,arts & entertainment > performing arts,1331587,10000,bad dog theatre,canada,on,toronto,416-491-3115,1m - 10m,oct-50,alice@baddogtheatre.com,5
baddogtheatre.com,arts & entertainment > performing arts,1331587,10000,bad dog theatre,canada,on,toronto,416-491-3115,1m - 10m,oct-50,allisonm@baddogtheatre.com,5
baddogtheatre.com,arts & entertainment > performing arts,1331587,10000,bad dog theatre,canada,on,toronto,416-491-3115,1m - 10m,oct-50,academy@baddogtheatre.com,5
lea-annbelter.com,shopping > clothing,1044848,10000,lea ann belter bridal,canada,on,toronto,416 778 6868,,,karen@lea-annbelter.com,6
lea-annbelter.com,shopping > clothing,1044848,10000,lea ann belter bridal,canada,on,toronto,416 778 6868,,,leaann@lea-annbelter.com,6
lea-annbelter.com,shopping > clothing,1044848,10000,lea ann belter bridal,canada,on,toronto,416 778 6868,,,kl@lea-annbelter.com,6
lea-annbelter.com,shopping > clothing,1044848,10000,lea ann belter bridal,canada,on,toronto,416 778 6868,,,jessica@lea-annbelter.com,6
acceleratoryyc.com,business & industry,1593984,9000,accelerator yyc,canada,canada,calgary,(403) 652-8947,0 - 1m,10-jan,jana@acceleratoryyc.com,7
acceleratoryyc.com,business & industry,1593984,9000,accelerator yyc,canada,canada,calgary,(403) 652-8947,0 - 1m,10-jan,directors@acceleratoryyc.com,7
acceleratoryyc.com,business & industry,1593984,9000,accelerator yyc,canada,canada,calgary,(403) 652-8947,0 - 1m,10-jan,pieter@acceleratoryyc.com,7
acceleratoryyc.com,business & industry,1593984,9000,accelerator yyc,canada,canada,calgary,(403) 652-8947,0 - 1m,10-jan,hannah@acceleratoryyc.com,7
acceleratoryyc.com,business & industry,1593984,9000,accelerator yyc,canada,canada,calgary,(403) 652-8947,0 - 1m,10-jan,jenn@acceleratoryyc.com,7
batipi.com,business & industry > business services,1285313,8000,batipi,canada,,toronto,1-866-297-0829,0 - 1m,10-jan,sales@batipi.com,5
batipi.com,business & industry > business services,1285313,8000,batipi,canada,,toronto,1-866-297-0829,0 - 1m,10-jan,info@batipi.com,5
batipi.com,business & industry > business services,1285313,8000,batipi,canada,,toronto,1-866-297-0829,0 - 1m,10-jan,support@batipi.com,5
zizka.ca,arts & entertainment > photography,1439668,8000,paul zizka photography,canada,ab,banff,,0 - 1m,10-jan,inquiries@zizka.ca,3
zizka.ca,arts & entertainment > photography,1439668,8000,paul zizka photography,canada,ab,banff,,0 - 1m,10-jan,info@zizka.ca,3
indeedlabs.com,business & industry,1717613,8000,indeed labs,canada,ontario,toronto,,10m - 50m,50 - 200,info@indeedlabs.com,2
montrealfinancial.ca,finance > accounting,2114245,8000,montreal financial,canada,qc,montreal,514-573-7667,0 - 1m,10-jan,info@montrealfinancial.ca,2
crockadoodle.com,arts & entertainment,1673931,7000,crock a doodle,canada,ontario,brantford,(905) 627-8080,1m - 10m,oct-50,brantford@crockadoodle.com,3
crockadoodle.com,arts & entertainment,1673931,7000,crock a doodle,canada,ontario,brantford,(905) 627-8080,1m - 10m,oct-50,dundas@crockadoodle.com,3
leclerc.ca,food & drink,1839386,7000,groupe leclerc,canada,qubec,st augustin de desmaures,(418) 878-2601,100m - 200m,"500 - 1,000",rh@leclerc.ca,4
leclerc.ca,food & drink,1839386,7000,groupe leclerc,canada,qubec,st augustin de desmaures,(418) 878-2601,100m - 200m,"500 - 1,000",info@leclerc.ca,4
leclerc.ca,food & drink,1839386,7000,groupe leclerc,canada,qubec,st augustin de desmaures,(418) 878-2601,100m - 200m,"500 - 1,000",admin@leclerc.ca,4
dubreton.com,food & drink > cooking & recipes,2103514,7000,du breton,canada,qc,saint bernard,418-863-6711,100m - 200m,"500 - 1,000",bthibault@dubreton.com,2
ecommercehackers.com,unknown,2414346,7000,e commerce hackers,canada,quebec,montreal,,0 - 1m,10-jan,info@ecommercehackers.com,3
ecommercehackers.com,unknown,2414346,7000,e commerce hackers,canada,quebec,montreal,,0 - 1m,10-jan,alaa@ecommercehackers.com,3
cityanddale.com,travel > tourism,2780008,7000,cityand dale.com,canada,ab,edmonton,,0 - 1m,10-jan,callie@cityanddale.com,5
cityanddale.com,travel > tourism,2780008,7000,cityand dale.com,canada,ab,edmonton,,0 - 1m,10-jan,gillian@cityanddale.com,5
cityanddale.com,travel > tourism,2780008,7000,cityand dale.com,canada,ab,edmonton,,0 - 1m,10-jan,advertise@cityanddale.com,5
cityanddale.com,travel > tourism,2780008,7000,cityand dale.com,canada,ab,edmonton,,0 - 1m,10-jan,kendall@cityanddale.com,5
goodhorsemanship.ca,sports > equestrian,2415636,6000,good horsemanship,canada,british columbia,garibaldi highlands,604-848-5304,0 - 1m,10-jan,info@goodhorsemanship.ca,2
humanrightsmuseum.ca,reference > libraries & museums,,6000,canadian museum for human rights,canada,manitoba,winnipeg,,10m - 50m,50 - 200,rhonda.hinther@humanrightsmuseum.ca,4
humanrightsmuseum.ca,reference > libraries & museums,,6000,canadian museum for human rights,canada,manitoba,winnipeg,,10m - 50m,50 - 200,info@humanrightsmuseum.ca,4
humanrightsmuseum.ca,reference > libraries & museums,,6000,canadian museum for human rights,canada,manitoba,winnipeg,,10m - 50m,50 - 200,rsvp@humanrightsmuseum.ca,4
dandy.co,business & industry,2197045,6000,dandy,canada,ontario,kitchener,,0 - 1m,10-jan,help@dandy.co,2
camphacker.tv,unknown,3129073,6000,walking maverick consulting,canada,on,woodstock,,0 - 1m,10-jan,beth@camphacker.tv,3
camphacker.tv,unknown,3129073,6000,walking maverick consulting,canada,on,woodstock,,0 - 1m,10-jan,travis@camphacker.tv,3
adenearthworks.com,business & industry,1946640,6000,aden earthworks,canada,on,toronto,,10m - 50m,50 - 200,ben@adenearthworks.com,4
adenearthworks.com,business & industry,1946640,6000,aden earthworks,canada,on,toronto,,10m - 50m,50 - 200,trust.info@adenearthworks.com,4
adenearthworks.com,business & industry,1946640,6000,aden earthworks,canada,on,toronto,,10m - 50m,50 - 200,info@adenearthworks.com,4
gurevichfineart.com,arts & entertainment > visual arts & design,2596415,6000,gurevich fine art,canada,mb,winnipeg,,0 - 1m,10-jan,emattner@gurevichfineart.com,10
gurevichfineart.com,arts & entertainment > visual arts & design,2596415,6000,gurevich fine art,canada,mb,winnipeg,,0 - 1m,10-jan,sales@gurevichfineart.com,10
gurevichfineart.com,arts & entertainment > visual arts & design,2596415,6000,gurevich fine art,canada,mb,winnipeg,,0 - 1m,10-jan,edawson@gurevichfineart.com,10
