"Email Address","First Name","Last Name",Website,"Company Name",MEMBER_RATING,OPTIN_TIME,OPTIN_IP,CONFIRM_TIME,CONFIRM_IP,LATITUDE,LONGITUDE,GMTOFF,DSTOFF,TIMEZONE,CC,REGION,LAST_CHANGED,LEID,EUID,NOTES
contact@gum-gum-streaming.com,,,gum-gum-streaming.com,,2,,,"2014-10-28 15:38:49",,48.5112000,3.7860700,1,2,Europe/Vienna,FR,G,"2014-10-28 15:38:49",204911889,28b97982c4,
feedback@playboard.me,,,playboard.me,getplayboard,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911893,3e7d8b6280,
info@petitpetitgamin.com,,,petitpetitgamin.com,,2,,,"2014-10-28 15:38:49",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:49",204911897,8d5727f4a7,
competitions@eteknix.com,,,eteknix.com,eTeknix,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911901,2fcf8e7a18,
carter@cartermatt.com,,,cartermatt.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911909,cfdd26f599,
munka@szon.hu,,,szon.hu,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911917,42195a5d29,
redactie@tion.ro,,,tion.ro,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911925,68f4f4de35,
vincent@wookz.com,,,wookz.com,,2,,,"2014-10-28 15:38:49",,50.6028000,3.0691800,1,2,Europe/Brussels,FR,O,"2014-10-28 15:38:49",204911929,5e7ade9c0b,
contact@welldonestuff.com,,,welldonestuff.com,,2,,,"2014-10-28 15:38:49",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:49",204911937,9ed2ed3870,
john@americablog.com,,,americablog.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911941,9d5a4aa5f0,
contactus@etcanada.com,,,etcanada.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911945,998bb8fe13,
contact@doyoueven.com,,,doyoueven.com,,2,,,"2014-10-28 15:38:49",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:49",204911949,fe3aa4726d,
doc@doctornerdlove.com,,,doctornerdlove.com,,2,,,"2014-10-28 15:38:49",,30.2341000,-97.7183000,-6,-5,America/Monterrey,US,TX,"2014-10-28 15:38:49",204911957,addfda2f46,
contact@mtggoldfish.com,,,mtggoldfish.com,,2,,,"2014-10-28 15:38:49",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:49",204911961,136209c4e7,
bourne@photofocus.com,,,photofocus.com,,2,,,"2014-10-28 15:38:49",,32.6805000,-97.2650000,-6,-5,America/Indiana/Tell_City,US,TX,"2014-10-28 15:38:49",204911965,5dc027d7f7,
speedlimit@evolutionm.net,,,evolutionm.net,,2,,,"2014-10-28 15:38:49",,41.6727000,-86.9736000,-5,-4,America/Indiana/Indianapolis,US,IN,"2014-10-28 15:38:49",204911969,e846323824,
info@listdose.com,,,listdose.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911973,378904fa8b,
info@streamtuner.me,,,streamtuner.me,,2,,,"2014-10-28 15:38:49",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:49",204911977,d24964a4ed,
jon@amultiverse.com,,,amultiverse.com,jonrosenberg,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911981,7c81e27b50,
brian@web2carz.com,,,web2carz.com,web2carz,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911985,fb32a6443f,
feedback@wow247.co.uk,,,wow247.co.uk,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911989,f820c9bfbf,
info@bestconsumerreviews.com,,,bestconsumerreviews.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204911993,d1b9a87a67,
roger@showbiz411.com,,,showbiz411.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912001,9a7e919523,
press@heyitsfree.net,,,heyitsfree.net,,2,,,"2014-10-28 15:38:49",,40.7617000,-73.9307000,-5,-4,America/New_York,US,NY,"2014-10-28 15:38:49",204912005,94e14bc66c,
info@stupideasypaleo.com,,,stupideasypaleo.com,stupideasypaleo,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912009,ea2ded4e1c,
builds@sphinxsearch.com,,,sphinxsearch.com,sphinxsearch,1,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 16:14:10",204912013,2c602d1570,
darius@sharenator.com,,,sharenator.com,,2,,,"2014-10-28 15:38:49",,54.6894000,25.2800000,2,3,Europe/Vilnius,LT,VL,"2014-10-28 15:38:49",204912017,6c1409607a,
classifieds@medgadget.com,,,medgadget.com,Medgadget,1,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 16:18:10",204912025,685dcbb7e7,
contact@photodoto.com,,,photodoto.com,,2,,,"2014-10-28 15:38:49",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:49",204912029,2a7d226007,
info@feminspire.com,,,feminspire.com,,2,,,"2014-10-28 15:38:49",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:49",204912033,9d60bf72fd,
martin@500views.com,,,500views.com,,2,,,"2014-10-28 15:38:49",,45.3596000,-75.7436000,-5,-4,America/Montreal,CA,ON,"2014-10-28 15:38:49",204912037,2c70ac91ee,
info@plusyourbusiness.com,,,plusyourbusiness.com,"Plus Your Business!",2,,,"2014-10-28 15:38:49",,33.8267000,-84.3217000,-5,-4,America/Kentucky/Monticello,US,GA,"2014-10-28 15:38:49",204912041,b1e5a9951f,
contact@blinkbundle.com,,,blinkbundle.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912045,4b2585cc62,
info@totallycoolpix.com,,,totallycoolpix.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912049,e8981f0032,
redactie@bihon.ro,,,bihon.ro,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912053,783a67d8ba,
contact@alloutdoor.com,,,alloutdoor.com,Alloutdoor.com,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912057,06a0e39993,
contact@thebetterindia.com,,,thebetterindia.com,"The Better India",2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912061,bf93ab7138,
review-team@ios-blog.co.uk,,,ios-blog.co.uk,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912065,1d0d041d1e,
contact@inspireamaze.com,,,inspireamaze.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912069,6f364bc00f,
care@writtent.com,,,writtent.com,Writtent.com,2,,,"2014-10-28 15:38:49",,41.6727000,-86.9736000,-5,-4,America/Indiana/Indianapolis,US,IN,"2014-10-28 15:38:49",204912073,9ff3d8d459,
help@golflink.com.au,,,golflink.com.au,"Golf Link",2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912077,39cc1e80dc,
jlw@mrlovenstein.com,,,mrlovenstein.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912081,051d5299e2,
info@grabilla.com,,,grabilla.com,,2,,,"2014-10-28 15:38:49",,50.4409000,30.5272000,2,3,Europe/Kiev,UA,30,"2014-10-28 15:38:49",204912085,beec867006,
info@ballerstatus.com,,,ballerstatus.com,ballerstatus,2,,,"2014-10-28 15:38:49",,34.0634000,-118.2390000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:49",204912089,8af0f5dc9f,
davert@codeception.com,,,codeception.com,,1,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-31 16:30:32",204912097,c9311cb11f,
hayder@techglen.com,,,techglen.com,,2,,,"2014-10-28 15:38:49",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:49",204912105,04f973ccda,
sbriggman@crowdcrux.com,,,crowdcrux.com,CrowdCrux,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912109,ac224e5c3a,
jenn@jennstrends.com,,,jennstrends.com,,2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912113,5cfb114bfe,
info@ohfree.net,,,ohfree.net,,2,,,"2014-10-28 15:38:49",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:49",204912117,f8c69380bd,
rebekah@rebekahradice.com,,,rebekahradice.com,"REBEKAH RADICE, LLC",2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:49",204912121,2f67dfa2b2,
info@improveverywhere.com,,,improveverywhere.com,"Improv Everywhere",2,,,"2014-10-28 15:38:49",,,,,,,,,"2014-10-28 15:38:50",204912125,ca88c8f3ef,
adam@beerpulse.com,,,beerpulse.com,"INDEPENDENT BREWERS UNITED CORPORATION",2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912129,86a4c61360,
matt@saverocity.com,,,saverocity.com,,2,,,"2014-10-28 15:38:50",,40.8170000,-73.9425000,-5,-4,America/New_York,US,NY,"2014-10-28 15:38:50",204912133,9bc22a7b4f,
editor@jewishbusinessnews.com,,,jewishbusinessnews.com,,2,,,"2014-10-28 15:38:50",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:50",204912137,663a2ef834,
info@ogrish.tv,,,ogrish.tv,,2,,,"2014-10-28 15:38:50",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:50",204912141,fcbc737b99,
info@iliketowastemytime.com,,,iliketowastemytime.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912145,ed4d22cd42,
info@tennisworldusa.org,,,tennisworldusa.org,"Tennis World English",2,,,"2014-10-28 15:38:50",,-34.0464000,18.5156000,2,2,Africa/Johannesburg,ZA,WC,"2014-10-28 15:38:50",204912149,252ce8cf06,
kain@chromebookhq.com,,,chromebookhq.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912153,2509d35d3d,
info@kevserinmutfagi.com,,,kevserinmutfagi.com,,2,,,"2014-10-28 15:38:50",,39.9290000,32.8537000,2,3,Europe/Istanbul,TR,06,"2014-10-28 15:38:50",204912157,d648dceced,
press@thepetcollective.tv,,,thepetcollective.tv,,1,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 17:14:54",204912161,c6da6af049,
info@financialjuneteenth.com,,,financialjuneteenth.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912165,4087594c38,
staff@missionlocal.org,,,missionlocal.org,"Mission Loc@l",2,,,"2014-10-28 15:38:50",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912169,f0216d299a,
tips@urlesque.com,,,urlesque.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912173,a6f593f619,
info@cairoscene.com,,,cairoscene.com,,2,,,"2014-10-28 15:38:50",,30.0591000,31.2509000,1,2,Europe/Skopje,EG,C,"2014-10-28 15:38:50",204912177,5bcfef60a9,
info@waggingtonpost.com,,,waggingtonpost.com,,2,,,"2014-10-28 15:38:50",,33.8267000,-84.3217000,-5,-4,America/Kentucky/Monticello,US,GA,"2014-10-28 15:38:50",204912181,6636665c63,
commissioner@basketball-gm.com,,,basketball-gm.com,,2,,,"2014-10-28 15:38:50",,40.2156000,-74.7396000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:50",204912185,a0d9cc6a81,
bob@lifeofanarchitect.com,,,lifeofanarchitect.com,,2,,,"2014-10-28 15:38:50",,18.5000000,-69.9500000,-4,-4,America/Puerto_Rico,DO,01,"2014-10-28 15:38:50",204912189,587247eca5,
Contact@VapingCheap.com,,,vapingcheap.com,,2,,,"2014-10-28 15:38:50",,45.4156000,-122.5240000,-8,-7,America/Los_Angeles,US,OR,"2014-10-28 15:38:50",204912193,8caa6bd1a2,
contact@sillylikes.com,,,sillylikes.com,,2,,,"2014-10-28 15:38:50",,41.5672000,-90.4620000,-6,-5,America/Indiana/Knox,US,IA,"2014-10-28 15:38:50",204912197,ac7d3aea72,
info@magicalmaths.org,,,magicalmaths.org,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912201,3377fb4e1a,
concours@letagparfait.com,,,letagparfait.com,,2,,,"2014-10-28 15:38:50",,48.9148000,2.3812100,1,2,Europe/Vienna,FR,J,"2014-10-28 15:38:50",204912205,8722fdcf53,
david@youarenotsosmart.com,,,youarenotsosmart.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912209,e17b6a40d0,
jader@thesecret.tv.br,,,thesecret.tv.br,,2,,,"2014-10-28 15:38:50",,-20.4645000,-54.5969000,-3,-4,America/Asuncion,BR,MS,"2014-10-28 15:38:50",204912213,f69f0343aa,
feder@robertfeder.com,,,robertfeder.com,,2,,,"2014-10-28 15:38:50",,42.0336000,-87.7291000,-5,-4,America/Toronto,US,IL,"2014-10-28 15:38:50",204912217,f062d145e0,
info@hangthebankers.com,,,hangthebankers.com,,2,,,"2014-10-28 15:38:50",,-37.8200000,145.1760000,11,11,Pacific/Noumea,AU,VIC,"2014-10-28 15:38:50",204912221,009b5ba76a,
reviews@rocketdownload.com,,,rocketdownload.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912225,1a6747aaa1,
andrew@exceltactics.com,,,exceltactics.com,ExcelTactics.com,2,,,"2014-10-28 15:38:50",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912229,df4bee6e8d,
jgandelman@themoderatevoice.com,,,themoderatevoice.com,TheModerateVoic,2,,,"2014-10-28 15:38:50",,41.6727000,-86.9736000,-5,-4,America/Indiana/Indianapolis,US,IN,"2014-10-28 15:38:50",204912233,e5f54ea215,
talk2me@mrbreakfast.com,,,mrbreakfast.com,,2,,,"2014-10-28 15:38:50",,34.0652000,-117.9380000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912237,9bea9eb0e2,
events@retrocollect.com,,,retrocollect.com,,2,,,"2014-10-28 15:38:50",,53.8442000,-1.5176100,0,1,Atlantic/Faroe,UK,LDS,"2014-10-28 15:38:50",204912241,01704dce5a,
careers@commissionfactory.com,,,commissionfactory.com,,2,,,"2014-10-28 15:38:50",,-27.5336000,152.9990000,10,10,Australia/Brisbane,AU,QLD,"2014-10-28 15:38:50",204912249,66852534fd,
info@hippressurecooking.com,,,hippressurecooking.com,,2,,,"2014-10-28 15:38:50",,41.4727000,12.8724000,1,2,Europe/Malta,IT,LT,"2014-10-28 15:38:50",204912253,1adc857bfa,
dave@comicbookherald.com,,,comicbookherald.com,,2,,,"2014-10-28 15:38:50",,41.6727000,-86.9736000,-5,-4,America/Indiana/Indianapolis,US,IN,"2014-10-28 15:38:50",204912257,39d473412c,
spacegames@spacesector.com,,,spacesector.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912261,c58dcc3f38,
bp@bypeople.com,,,bypeople.com,,2,,,"2014-10-28 15:38:50",,33.8267000,-84.3217000,-5,-4,America/Kentucky/Monticello,US,GA,"2014-10-28 15:38:50",204912265,4afaf0af69,
steam@freebirdgames.com,,,freebirdgames.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912269,f8941fead9,
zap@zap.aeiou.pt,,,zap.aeiou.pt,,2,,,"2014-10-28 15:38:50",,41.1535000,-8.5889800,1,2,Europe/Andorra,PT,13,"2014-10-28 15:38:50",204912273,9cf76d6b50,
janet@janetlansbury.com,,,janetlansbury.com,,2,,,"2014-10-28 15:38:50",,34.0448000,-118.7550000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912277,c823d20292,
info@streamfare.com,,,streamfare.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912281,addd9dfb51,
enzo@cheerupemokid.com,,,cheerupemokid.com,,2,,,"2014-10-28 15:38:50",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912285,3f7184b57a,
info@canvasjs.com,,,canvasjs.com,,2,,,"2014-10-28 15:38:50",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912289,ad10b92c2c,
hreese@itsalovelylife.com,,,itsalovelylife.com,,2,,,"2014-10-28 15:38:50",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912297,74977596af,
contact@therackup.com,,,therackup.com,,2,,,"2014-10-28 15:38:50",,39.8889000,-74.9116000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:50",204912301,e6772c1f30,
questions@teevox.com,,,teevox.com,teevox,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912305,323cbab481,
stephen@4hourlife.com,,,4hourlife.com,"The 4 Hour Life",2,,,"2014-10-28 15:38:50",,-37.7883000,175.2840000,13,13,Pacific/Tongatapu,NZ,WKO,"2014-10-28 15:38:50",204912309,85666105dc,
sales@saigoneer.com,,,saigoneer.com,,2,,,"2014-10-28 15:38:50",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912313,afba2a053c,
info@truetrophies.com,,,truetrophies.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912317,ff574ee7ba,
kunal.jain@analyticsvidhya.com,,,analyticsvidhya.com,AnalyticsVidhya,2,,,"2014-10-28 15:38:50",,37.4055000,-122.0780000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912321,c65120aefb,
vibes@livemusicblog.com,,,livemusicblog.com,,2,,,"2014-10-28 15:38:50",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912325,00d98e7173,
nysportsguys@gmail.com,,,sports-kings.com,"ALL STAR INTL (USA)",2,,,"2014-10-28 15:38:50",,42.3287000,-77.6564000,-5,-4,America/Toronto,US,NY,"2014-10-28 15:38:50",204912329,b631d62518,
justin@justinweiss.com,,,justinweiss.com,,2,,,"2014-10-28 15:38:50",,47.6047000,-122.3260000,-8,-7,America/Los_Angeles,US,WA,"2014-10-28 15:38:50",204912337,df74eb429f,
urednica@dulist.hr,,,dulist.hr,,2,,,"2014-10-28 15:38:50",,42.6585000,18.0856000,1,2,Europe/Sarajevo,HR,19,"2014-10-28 15:38:50",204912341,006bc4a5f6,
pinchijuan@benshorts.mx,,,benshorts.mx,,2,,,"2014-10-28 15:38:50",,36.8616000,-119.7650000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:50",204912345,f7e14fe681,
dale.hamel@rasplex.com,,,rasplex.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912353,30cb3d838c,
advertise@passionford.com,,,passionford.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:50",204912357,0e195d2fc0,
mail@rageselect.com,,,rageselect.com,,2,,,"2014-10-28 15:38:50",,,,,,,,,"2014-10-28 15:38:51",204912361,cef83ca067,
simon@gamepointsnow.com,,,gamepointsnow.com,,2,,,"2014-10-28 15:38:51",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:51",204912365,33c35aa96a,
declankerin@mapleleafshotstove.com,,,mapleleafshotstove.com,"Maple Leafs Hot Stove",2,,,"2014-10-28 15:38:51",,40.8920000,-74.1313000,-5,-4,America/New_York,US,NJ,"2014-10-28 15:38:51",204912369,53c2e1e60f,
john@johngaltfla.com,,,johngaltfla.com,,2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912377,278669e610,
contato@libertarianismo.org,,,libertarianismo.org,,2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912381,97f48ddcfe,
hello@andthenwesaved.com,,,andthenwesaved.com,,2,,,"2014-10-28 15:38:51",,39.7366000,-105.0210000,-7,-6,America/Shiprock,US,CO,"2014-10-28 15:38:51",204912385,f2a384d11a,
feedback@soletstalkabout.com,,,soletstalkabout.com,,2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912389,0064d20933,
rambo@marijuanagrowershq.com,,,marijuanagrowershq.com,,2,,,"2014-10-28 15:38:51",,37.3530000,-121.9580000,-8,-7,America/Los_Angeles,US,CA,"2014-10-28 15:38:51",204912393,058df63f38,
scottb@bycommonconsent.com,,,bycommonconsent.com,,2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912397,2606fa8fd1,
contactus@cifwatch.com,,,cifwatch.com,"CIF Watch",2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912405,5b844fbbea,
contact@snowbrains.com,,,snowbrains.com,SnowBrains.com,2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912413,bf758fa711,
sweepstake@mi6-hq.com,,,mi6-hq.com,,2,,,"2014-10-28 15:38:51",,,,,,,,,"2014-10-28 15:38:51",204912417,cf3b7e0b21,
